userid,age,dob_day,dob_year,dob_month,gender,tenure,friend_count,friendships_initiated,likes,likes_received,mobile_likes,mobile_likes_received,www_likes,www_likes_received
1804410,23,27,1990,8,male,421,33,26,0,1,0,1,0,0
1175825,23,29,1990,8,male,386,33,30,0,9,0,6,0,3
1618608,23,2,1990,8,male,356,32,20,0,2,0,1,0,1
1562029,23,21,1990,9,male,457,32,24,0,8,0,6,0,2
1306364,23,10,1990,10,male,1181,32,13,0,0,0,0,0,0
1533383,25,22,1988,11,male,540,33,27,0,8,0,3,0,5
1475369,24,1,1989,1,male,88,32,30,0,0,0,0,0,0
1161632,24,26,1989,2,male,188,32,19,0,0,0,0,0,0
1688963,24,19,1989,3,male,148,32,31,0,0,0,0,0,0
1404499,24,21,1989,5,female,207,32,7,0,0,0,0,0,0
1458165,24,18,1989,7,male,448,32,27,0,0,0,0,0,0
1498898,24,26,1989,8,male,357,33,27,0,0,0,0,0,0
1782876,24,10,1989,10,male,161,32,30,0,1,0,0,0,1
1328840,25,3,1988,1,male,402,33,20,0,1,0,1,0,0
1841491,25,1,1988,1,male,255,33,30,0,0,0,0,0,0
1548105,25,16,1988,5,male,66,33,9,0,0,0,0,0,0
1967057,25,19,1988,8,female,463,32,22,0,0,0,0,0,0
1862898,25,31,1988,8,male,228,32,26,0,0,0,0,0,0
1887661,27,9,1986,11,male,765,33,4,0,0,0,0,0,0
1393189,27,14,1986,12,female,654,33,6,0,1,0,0,0,1
2035833,27,25,1986,12,male,260,32,31,0,3,0,3,0,0
1058942,26,11,1987,1,male,431,33,22,0,1,0,0,0,1
1393531,26,10,1987,1,male,242,33,33,0,0,0,0,0,0
1603774,26,2,1987,1,male,223,32,28,0,0,0,0,0,0
1032498,26,1,1987,1,male,335,32,21,0,2,0,2,0,0
1636408,26,1,1987,1,male,325,32,26,0,0,0,0,0,0
2191094,26,1,1987,1,male,309,32,19,0,3,0,3,0,0
1416286,26,14,1987,4,female,379,33,20,0,2,0,1,0,1
1943052,26,19,1987,4,male,392,32,6,0,0,0,0,0,0
2065146,26,5,1987,6,female,440,32,15,0,0,0,0,0,0
2187358,26,4,1987,6,female,116,32,32,0,8,0,0,0,8
2189199,26,10,1987,7,male,199,32,26,0,0,0,0,0,0
1958683,26,6,1987,8,male,267,32,12,0,0,0,0,0,0
1867721,26,6,1987,9,male,530,33,29,0,0,0,0,0,0
1835212,26,9,1987,10,male,403,33,12,0,0,0,0,0,0
1909610,28,30,1985,11,male,479,32,31,0,0,0,0,0,0
1910513,28,9,1985,12,female,62,33,21,0,13,0,11,0,2
1505096,27,4,1986,1,male,400,32,25,0,0,0,0,0,0
1161636,27,1,1986,1,male,795,33,14,0,8,0,2,0,6
1031007,27,1,1986,1,male,386,33,24,0,1,0,0,0,1
1216757,27,2,1986,2,female,385,33,29,0,0,0,0,0,0
1340201,27,8,1986,5,male,396,33,21,0,1,0,0,0,1
1033632,27,3,1986,6,male,190,33,23,0,0,0,0,0,0
2141363,27,16,1986,9,male,5,32,24,0,9,0,0,0,9
1542991,27,17,1986,10,female,439,33,18,0,0,0,0,0,0
1379773,27,1,1986,10,male,630,32,26,0,0,0,0,0,0
1580936,29,1,1984,12,male,127,32,14,0,1,0,1,0,0
2009289,28,14,1985,2,male,528,33,24,0,0,0,0,0,0
1850712,28,28,1985,4,male,222,33,27,0,0,0,0,0,0
2070395,28,4,1985,4,male,201,33,9,0,2,0,2,0,0
1681674,28,12,1985,5,male,268,33,11,0,3,0,3,0,0
1770497,28,19,1985,6,male,117,32,24,0,0,0,0,0,0
1003040,28,14,1985,7,female,359,32,28,0,0,0,0,0,0
1669093,28,19,1985,7,female,305,32,28,0,2,0,0,0,2
1311578,28,13,1985,8,male,306,32,8,0,0,0,0,0,0
1119481,28,7,1985,8,male,272,33,18,0,0,0,0,0,0
1424430,28,13,1985,9,male,543,33,33,0,0,0,0,0,0
2067576,29,28,1984,2,male,365,32,2,0,2,0,2,0,0
1998379,29,23,1984,2,male,201,33,29,0,0,0,0,0,0
1803974,29,17,1984,3,male,233,33,31,0,2,0,2,0,0
2125190,29,16,1984,4,male,1603,32,13,0,4,0,4,0,0
1411083,29,25,1984,5,male,380,32,11,0,0,0,0,0,0
1739358,29,18,1984,5,male,385,32,24,0,0,0,0,0,0
2015818,29,14,1984,5,female,212,33,18,0,1,0,0,0,1
1442767,29,14,1984,6,female,244,33,23,0,27,0,10,0,17
1440004,29,1,1984,7,male,117,32,15,0,1,0,1,0,0
1207164,29,13,1984,8,male,421,32,13,0,0,0,0,0,0
1708745,29,10,1984,9,male,113,32,32,0,0,0,0,0,0
1363920,31,17,1982,11,male,851,33,17,0,81,0,34,0,47
1808020,31,17,1982,12,male,167,33,24,0,0,0,0,0,0
1378675,30,15,1983,1,male,211,32,20,0,2,0,2,0,0
1071137,30,1,1983,1,male,835,32,20,0,0,0,0,0,0
1287180,30,4,1983,2,male,771,32,20,0,19,0,11,0,8
2046117,30,9,1983,5,male,282,33,32,0,4,0,3,0,1
2081336,30,12,1983,8,male,398,33,15,0,0,0,0,0,0
1229334,30,27,1983,8,female,144,32,15,0,0,0,0,0,0
1872547,30,13,1983,9,male,520,33,14,0,0,0,0,0,0
1183189,32,3,1981,11,male,1316,32,3,0,0,0,0,0,0
2132498,32,3,1981,12,female,206,33,1,0,6,0,2,0,4
1836077,31,20,1982,2,male,264,33,32,0,1,0,0,0,1
1011588,31,29,1982,3,female,363,33,17,0,0,0,0,0,0
1271567,31,11,1982,5,male,217,33,28,0,1,0,1,0,0
1126605,31,7,1982,6,male,334,32,19,0,0,0,0,0,0
1397322,31,6,1982,6,male,235,32,22,0,1,0,1,0,0
1716457,31,25,1982,7,male,368,33,6,0,0,0,0,0,0
1597459,31,14,1982,8,female,174,32,19,0,2,0,2,0,0
1550293,32,20,1981,2,female,287,33,18,0,0,0,0,0,0
1050339,32,26,1981,6,male,758,33,16,0,0,0,0,0,0
1068113,33,1,1980,1,male,661,32,10,0,0,0,0,0,0
1310075,33,17,1980,5,male,237,33,23,0,1,0,0,0,1
1551581,33,22,1980,10,male,466,33,24,0,0,0,0,0,0
1710108,35,13,1978,12,male,297,33,29,0,1,0,1,0,0
1738273,34,6,1979,3,male,366,33,21,0,0,0,0,0,0
2153927,34,9,1979,3,male,168,33,30,0,1,0,1,0,0
1960735,34,10,1979,5,male,332,33,17,0,0,0,0,0,0
1965905,34,26,1979,7,male,1026,32,3,0,3,0,3,0,0
1295303,34,7,1979,9,male,378,32,14,0,4,0,1,0,3
1943505,34,7,1979,9,male,43,32,26,0,0,0,0,0,0
1941461,34,7,1979,10,male,418,33,22,0,0,0,0,0,0
1241038,36,14,1977,11,male,306,33,20,0,2,0,0,0,2
1388050,35,2,1978,2,male,411,32,11,0,0,0,0,0,0
1688565,35,15,1978,6,male,488,33,8,0,0,0,0,0,0
1771268,35,23,1978,7,male,270,32,21,0,0,0,0,0,0
1476292,35,18,1978,9,female,110,32,22,0,1,0,0,0,1
1123445,36,31,1977,1,male,160,32,13,0,0,0,0,0,0
1488272,36,28,1977,4,male,215,32,14,0,3,0,3,0,0
2056905,36,5,1977,5,male,1580,32,13,0,3,0,1,0,2
1353358,36,18,1977,5,male,755,33,20,0,0,0,0,0,0
1186813,36,4,1977,7,male,559,33,12,0,1,0,0,0,1
1670845,36,18,1977,10,male,1134,32,27,0,4,0,4,0,0
1139022,38,19,1975,12,male,341,33,26,0,0,0,0,0,0
1371194,37,15,1976,3,male,732,32,8,0,0,0,0,0,0
1304288,37,3,1976,6,female,433,33,20,0,2,0,1,0,1
1112782,37,27,1976,8,female,1648,32,10,0,0,0,0,0,0
1069071,39,4,1974,11,male,196,32,26,0,0,0,0,0,0
1750744,38,10,1975,2,male,179,33,23,0,0,0,0,0,0
2066930,38,7,1975,8,female,328,33,18,0,6,0,3,0,3
1793172,38,18,1975,9,male,507,33,30,0,0,0,0,0,0
1205037,39,1,1974,1,female,542,33,15,0,0,0,0,0,0
1207354,39,26,1974,9,male,512,32,15,0,21,0,16,0,5
1012000,39,17,1974,10,female,355,32,16,0,0,0,0,0,0
2116236,40,22,1973,2,male,382,32,3,0,0,0,0,0,0
1111051,40,14,1973,8,male,736,33,18,0,1,0,0,0,1
1918083,40,4,1973,9,male,382,32,23,0,0,0,0,0,0
1713337,42,6,1971,12,female,347,33,20,0,6,0,3,0,3
1344931,41,1,1972,1,male,188,33,20,0,0,0,0,0,0
1548169,41,8,1972,2,male,402,33,29,0,0,0,0,0,0
1049473,41,21,1972,10,female,657,32,15,0,2,0,2,0,0
1583609,42,19,1971,1,male,59,33,20,0,9,0,5,0,4
1524326,42,27,1971,2,male,608,32,14,0,0,0,0,0,0
1150088,42,12,1971,9,female,280,32,27,0,4,0,4,0,0
1633427,43,5,1970,1,male,220,32,24,0,4,0,4,0,0
1909069,43,10,1970,2,female,492,32,9,0,0,0,0,0,0
1777122,43,26,1970,5,female,313,33,14,0,0,0,0,0,0
1010362,44,5,1969,1,male,317,33,10,0,4,0,2,0,2
1499994,44,26,1969,4,female,437,33,19,0,2,0,0,0,2
1931512,44,19,1969,5,female,416,33,30,0,0,0,0,0,0
1960662,44,22,1969,7,male,72,32,14,0,0,0,0,0,0
2030464,44,18,1969,10,male,1942,32,9,0,0,0,0,0,0
1415621,45,29,1968,5,male,579,33,20,0,0,0,0,0,0
2078259,46,4,1967,1,male,500,33,29,0,0,0,0,0,0
1984388,46,9,1967,2,female,281,32,17,0,0,0,0,0,0
1719435,46,10,1967,5,male,292,32,22,0,0,0,0,0,0
1055658,47,28,1966,3,male,1109,33,4,0,0,0,0,0,0
1578405,48,18,1965,2,male,543,32,23,0,0,0,0,0,0
1798731,48,15,1965,3,male,233,33,7,0,0,0,0,0,0
2006378,48,1,1965,3,male,798,33,10,0,2,0,2,0,0
2056150,48,19,1965,9,female,353,32,22,0,5,0,3,0,2
1416829,49,26,1964,1,male,1484,33,25,0,0,0,0,0,0
1511261,50,9,1963,9,male,432,33,14,0,15,0,8,0,7
1276992,50,28,1963,10,male,1041,33,23,0,0,0,0,0,0
1101857,51,23,1962,5,male,125,33,24,0,1,0,1,0,0
2119716,52,17,1961,9,female,1486,32,11,0,0,0,0,0,0
1959849,53,30,1960,8,male,523,33,27,0,15,0,0,0,15
1041398,53,2,1960,10,male,807,32,18,0,0,0,0,0,0
2099005,55,30,1958,11,male,740,32,24,0,13,0,0,0,13
2022803,55,7,1958,11,male,551,33,18,0,0,0,0,0,0
1599525,55,8,1958,12,male,265,32,7,0,0,0,0,0,0
1108192,54,10,1959,1,female,313,33,30,0,3,0,3,0,0
1253402,54,31,1959,5,male,278,33,21,0,0,0,0,0,0
1182402,54,3,1959,10,male,472,33,19,0,4,0,2,0,2
1166181,55,9,1958,2,female,284,32,18,0,0,0,0,0,0
1826421,55,2,1958,3,male,668,33,11,0,0,0,0,0,0
1862547,55,29,1958,7,male,415,32,17,0,0,0,0,0,0
2178147,55,11,1958,10,male,245,33,27,0,2,0,2,0,0
1571632,56,20,1957,4,female,294,32,21,0,1,0,0,0,1
1198349,56,11,1957,7,female,318,32,17,0,0,0,0,0,0
2131894,56,28,1957,10,male,507,33,21,0,1,0,1,0,0
1984008,56,4,1957,10,male,237,33,29,0,0,0,0,0,0
1381666,58,1,1955,12,male,105,32,23,0,1,0,1,0,0
2072979,57,4,1956,4,male,93,33,22,0,1,0,1,0,0
1483152,57,30,1956,7,male,499,33,18,0,0,0,0,0,0
1260796,57,14,1956,7,male,494,32,23,0,0,0,0,0,0
2047576,57,23,1956,7,female,355,33,21,0,1,0,1,0,0
1618311,58,1,1955,2,male,1647,32,19,0,1,0,0,0,1
1554695,58,3,1955,3,male,1513,32,6,0,5,0,2,0,3
1398157,58,8,1955,5,female,53,33,32,0,0,0,0,0,0
1151995,58,16,1955,10,female,96,32,29,0,0,0,0,0,0
1158040,60,28,1953,12,male,283,32,30,0,0,0,0,0,0
1241494,59,21,1954,1,male,392,33,18,0,10,0,10,0,0
1943754,59,3,1954,1,male,163,32,24,0,0,0,0,0,0
1175641,59,24,1954,7,male,1027,32,23,0,0,0,0,0,0
2081166,59,12,1954,9,female,502,33,24,0,0,0,0,0,0
1368112,59,5,1954,10,male,1467,32,14,0,0,0,0,0,0
1468909,60,3,1953,5,male,559,32,22,0,0,0,0,0,0
2111247,60,30,1953,6,male,936,32,12,0,0,0,0,0,0
2012023,60,9,1953,7,female,659,32,11,0,1,0,1,0,0
2042321,62,30,1951,11,male,653,33,23,0,0,0,0,0,0
1807078,61,28,1952,2,female,496,33,24,0,0,0,0,0,0
2150011,61,1,1952,2,male,2379,32,3,0,0,0,0,0,0
1961331,62,19,1951,3,male,500,33,10,0,2,0,2,0,0
1557871,62,1,1951,7,male,565,33,16,0,0,0,0,0,0
1722460,64,3,1949,12,male,469,33,8,0,3,0,1,0,2
1959549,63,8,1950,1,male,974,33,11,0,0,0,0,0,0
1811594,63,29,1950,3,male,488,33,26,0,0,0,0,0,0
1468063,63,15,1950,4,female,280,32,29,0,0,0,0,0,0
1370008,63,24,1950,6,male,1225,32,28,0,0,0,0,0,0
1342626,63,28,1950,10,male,1207,32,15,0,0,0,0,0,0
1604306,65,6,1948,12,male,425,32,10,0,0,0,0,0,0
2183787,64,1,1949,2,male,331,33,14,0,0,0,0,0,0
1129722,64,23,1949,5,male,696,32,12,0,10,0,5,0,5
1853315,64,10,1949,6,female,2147,32,15,0,0,0,0,0,0
1679820,64,21,1949,6,male,518,32,10,0,5,0,5,0,0
1666390,65,26,1948,2,female,1166,32,17,0,0,0,0,0,0
1647793,65,2,1948,8,male,549,32,8,0,0,0,0,0,0
1131647,65,22,1948,10,female,292,32,22,0,0,0,0,0,0
1227617,66,17,1947,1,male,727,33,10,0,1,0,0,0,1
2104179,66,11,1947,2,male,285,32,8,0,0,0,0,0,0
2002857,66,14,1947,4,male,117,33,9,0,0,0,0,0,0
1746024,66,14,1947,5,female,1671,33,15,0,1,0,1,0,0
1354826,66,7,1947,5,female,1741,33,22,0,0,0,0,0,0
2075923,67,18,1946,4,male,597,33,18,0,0,0,0,0,0
1203382,67,28,1946,5,male,1885,33,6,0,0,0,0,0,0
1409253,67,12,1946,7,male,660,33,19,0,0,0,0,0,0
1105640,69,22,1944,11,female,871,32,4,0,15,0,4,0,11
1822960,68,1,1945,4,male,510,33,15,0,0,0,0,0,0
1740170,68,15,1945,10,male,1699,33,12,0,1,0,0,0,1
1151155,68,18,1945,10,male,591,33,23,0,0,0,0,0,0
1991845,70,2,1943,11,female,13,32,24,0,0,0,0,0,0
1505139,69,24,1944,7,male,993,33,19,0,5,0,1,0,4
1656976,71,27,1942,12,male,1061,32,19,0,2,0,0,0,2
1856033,70,20,1943,4,female,1301,33,15,0,0,0,0,0,0
1284990,70,2,1943,5,female,409,32,15,0,0,0,0,0,0
1104510,72,13,1941,11,male,1518,32,5,0,0,0,0,0,0
2069719,71,8,1942,7,female,12,32,18,0,0,0,0,0,0
1215999,72,16,1941,3,female,1521,33,8,0,5,0,1,0,4
1549387,72,6,1941,8,female,352,33,28,0,0,0,0,0,0
2172220,73,28,1940,7,male,1934,32,4,0,11,0,1,0,10
1012020,73,24,1940,7,female,133,33,23,0,0,0,0,0,0
1490530,74,16,1939,1,female,2011,32,20,0,0,0,0,0,0
2059462,74,12,1939,1,female,481,33,20,0,0,0,0,0,0
1670914,74,3,1939,5,male,1573,32,12,0,0,0,0,0,0
1620161,75,9,1938,3,male,144,33,24,0,0,0,0,0,0
1365365,77,14,1936,6,female,594,32,18,0,0,0,0,0,0
1797682,77,25,1936,7,male,987,33,15,0,0,0,0,0,0
1696245,77,11,1936,8,female,644,32,23,0,2,0,2,0,0
1712800,78,3,1935,5,male,1095,33,9,0,0,0,0,0,0
1130895,81,26,1932,11,female,343,32,29,0,4,0,4,0,0
1531994,80,3,1933,3,male,1171,33,14,0,0,0,0,0,0
2119271,82,29,1931,6,male,1273,32,8,0,0,0,0,0,0
1250192,83,29,1930,6,male,1194,32,4,0,8,0,2,0,6
2126104,84,15,1929,3,female,48,32,18,0,1,0,1,0,0
2027706,85,5,1928,3,male,1580,32,6,0,0,0,0,0,0
1516875,85,1,1928,9,female,1425,32,9,0,0,0,0,0,0
1566264,86,1,1927,7,female,466,33,25,0,2,0,2,0,0
1080477,90,1,1923,1,male,2,33,32,0,0,0,0,0,0
1093960,91,17,1922,8,female,1911,32,4,0,1,0,0,0,1
1589087,92,21,1921,3,male,1599,32,10,0,1,0,0,0,1
1034082,94,1,1919,10,female,552,33,28,0,0,0,0,0,0
1645290,108,30,1905,1,male,82,33,17,0,6,0,0,0,6
1098211,108,1,1905,1,female,1645,32,19,0,0,0,0,0,0
2015837,108,23,1905,4,female,176,32,21,0,4,0,1,0,3
1108477,13,19,2000,1,male,257,32,23,1,0,0,0,1,0
2027797,14,9,1999,9,male,50,32,22,1,0,0,0,1,0
1714587,16,11,1997,8,female,363,32,17,1,0,0,0,1,0
2046326,17,16,1996,10,male,54,33,31,1,0,0,0,1,0
1979677,19,8,1994,11,male,338,33,8,1,0,0,0,1,0
2099226,24,8,1989,12,female,514,32,8,1,0,0,0,1,0
1936325,25,12,1988,6,male,128,32,32,1,0,0,0,1,0
2085211,33,26,1980,5,male,48,33,30,1,0,0,0,1,0
1203683,55,26,1958,8,male,706,33,27,1,0,0,0,1,0
1019295,57,30,1956,11,male,1577,33,13,1,0,0,0,1,0
1825680,58,13,1955,10,male,534,32,19,1,0,0,0,1,0
2004307,61,28,1952,7,female,102,33,7,1,0,0,0,1,0
2100890,62,4,1951,7,female,776,32,16,1,0,0,0,1,0
1080753,70,20,1943,8,male,970,33,22,1,0,0,0,1,0
1133511,71,3,1942,5,male,698,33,26,1,0,0,0,1,0
1964524,28,17,1985,12,male,774,33,32,1,1,0,1,1,0
1402155,33,17,1980,2,male,291,32,26,1,1,0,1,1,0
1736551,49,13,1964,2,male,197,32,23,1,1,0,0,1,1
1795483,56,9,1957,3,male,137,32,25,1,1,0,0,1,1
1936887,58,1,1955,4,female,668,33,28,1,1,0,0,1,1
1671450,62,5,1951,4,male,1894,32,18,1,1,0,0,1,1
2020168,78,8,1935,8,female,1331,33,18,1,1,0,1,1,0
2128661,82,8,1931,8,female,1201,32,17,1,1,0,1,1,0
1896556,18,28,1995,7,male,224,33,16,1,2,0,1,1,1
1680366,27,9,1986,4,female,468,33,20,1,2,0,0,1,2
1338174,28,19,1985,3,female,942,33,13,1,11,0,5,1,6
1488190,33,26,1980,5,male,1107,32,18,1,4,0,3,1,1
1818231,49,24,1964,11,male,387,33,23,1,2,0,0,1,2
1113615,54,10,1959,3,female,56,33,32,1,7,0,6,1,1
1189347,57,6,1956,7,female,924,32,11,1,26,0,12,1,14
2029863,61,5,1952,1,female,1016,33,16,1,17,0,5,1,12
1842545,67,27,1946,2,male,1195,33,8,1,43,0,3,1,40
2030467,70,26,1943,8,male,1649,32,16,1,3,0,3,1,0
1827837,72,10,1941,12,male,992,33,24,1,42,0,19,1,23
2169907,74,17,1939,9,male,607,32,26,1,3,0,1,1,2
2072191,75,24,1938,1,female,1281,33,15,1,5,0,1,1,4
2099277,75,10,1938,2,female,1014,32,21,1,14,0,13,1,1
1474970,17,10,1996,12,male,47,33,19,1,0,1,0,0,0
1940637,17,29,1996,2,female,291,33,26,1,0,1,0,0,0
1470237,18,21,1995,4,male,429,33,28,1,0,1,0,0,0
1168540,18,2,1995,9,male,502,32,18,1,0,1,0,0,0
1410988,19,1,1994,6,female,152,32,4,1,0,1,0,0,0
1119257,21,3,1992,7,male,372,32,22,1,0,1,0,0,0
2109169,22,23,1991,5,male,69,32,11,1,0,1,0,0,0
1483003,24,1,1989,1,male,233,33,23,1,0,1,0,0,0
1907637,26,25,1987,12,female,437,32,19,1,0,1,0,0,0
1169772,26,27,1987,12,male,386,32,31,1,0,1,0,0,0
1625879,25,8,1988,8,male,43,33,23,1,0,1,0,0,0
1297083,26,14,1987,5,male,202,33,29,1,0,1,0,0,0
1942973,26,4,1987,7,male,53,33,27,1,0,1,0,0,0
1106994,29,24,1984,11,male,272,33,17,1,0,1,0,0,0
1498273,30,9,1983,5,female,426,33,18,1,0,1,0,0,0
1531397,30,19,1983,6,male,168,32,24,1,0,1,0,0,0
2109469,30,4,1983,7,female,216,33,27,1,0,1,0,0,0
1208308,32,28,1981,11,male,462,32,6,1,0,1,0,0,0
1418915,31,19,1982,6,female,741,33,28,1,0,1,0,0,0
1150961,33,14,1980,11,female,651,32,22,1,0,1,0,0,0
1475161,35,27,1978,5,male,64,32,23,1,0,1,0,0,0
1490293,44,3,1969,5,male,1036,32,19,1,0,1,0,0,0
1339340,48,2,1965,12,male,989,33,18,1,0,1,0,0,0
1375787,56,27,1957,11,male,1378,33,18,1,0,1,0,0,0
2010721,60,17,1953,3,male,547,33,32,1,0,1,0,0,0
2074333,61,25,1952,3,female,412,33,5,1,0,1,0,0,0
1026807,65,8,1948,2,NA,2018,32,6,1,0,1,0,0,0
1750115,72,14,1941,1,male,270,32,8,1,0,1,0,0,0
1911533,14,27,1999,9,male,29,32,22,1,1,1,0,0,1
1438408,18,12,1995,1,male,74,32,21,1,1,1,1,0,0
1913541,18,29,1995,10,male,228,32,31,1,1,1,1,0,0
1171090,20,14,1993,6,male,353,32,19,1,1,1,0,0,1
1899962,21,29,1992,1,male,125,33,21,1,1,1,1,0,0
2099956,23,12,1990,3,male,175,33,24,1,1,1,1,0,0
2023083,24,15,1989,8,male,78,33,25,1,1,1,1,0,0
1416892,25,1,1988,1,male,253,32,31,1,1,1,1,0,0
1744001,25,1,1988,1,male,49,33,33,1,1,1,0,0,1
1471784,28,6,1985,11,male,177,33,25,1,1,1,1,0,0
1503510,28,20,1985,4,male,421,33,20,1,1,1,0,0,1
1882901,34,3,1979,9,male,236,32,30,1,1,1,1,0,0
1206837,39,26,1974,12,female,368,32,15,1,1,1,1,0,0
1053493,38,7,1975,2,male,633,33,23,1,1,1,1,0,0
1882626,38,10,1975,5,male,824,33,14,1,1,1,1,0,0
1058858,52,8,1961,10,male,643,32,21,1,1,1,0,0,1
2117304,86,10,1927,7,male,396,32,27,1,1,1,1,0,0
1079439,108,1,1905,1,male,1080,32,25,1,1,1,0,0,1
1153397,16,27,1997,9,male,27,33,24,1,22,1,22,0,0
1404895,17,1,1996,1,male,91,33,30,1,6,1,3,0,3
1082134,17,17,1996,4,female,513,33,28,1,2,1,0,0,2
1025504,18,3,1995,7,female,426,33,27,1,5,1,2,0,3
1102699,20,9,1993,11,male,53,32,18,1,3,1,2,0,1
1489040,19,2,1994,2,male,90,33,19,1,3,1,0,0,3
1946493,21,1,1992,1,male,358,33,15,1,2,1,1,0,1
1706976,23,5,1990,11,female,18,33,30,1,4,1,4,0,0
2099165,23,10,1990,12,male,277,33,14,1,5,1,4,0,1
1222778,22,1,1991,1,male,286,33,13,1,2,1,1,0,1
1162669,25,10,1988,10,male,260,33,20,1,54,1,54,0,0
1240647,25,30,1988,10,male,102,32,9,1,3,1,3,0,0
1753532,27,3,1986,5,male,247,32,19,1,8,1,4,0,4
2168188,28,19,1985,6,male,155,33,11,1,2,1,1,0,1
2186016,29,10,1984,3,female,150,32,23,1,2,1,1,0,1
1653808,29,18,1984,10,male,393,32,10,1,7,1,2,0,5
1373556,30,22,1983,9,male,254,32,28,1,8,1,3,0,5
1796901,32,1,1981,5,male,378,33,8,1,2,1,2,0,0
1186545,37,7,1976,1,male,90,32,28,1,5,1,4,0,1
1144391,42,30,1971,10,male,856,33,9,1,2,1,0,0,2
1642181,43,24,1970,1,female,164,32,26,1,14,1,11,0,3
2100023,44,20,1969,3,male,631,32,19,1,14,1,3,0,11
1114760,45,5,1968,7,male,119,33,14,1,4,1,2,0,2
1106585,47,22,1966,5,male,10,32,30,1,11,1,5,0,6
1823009,51,22,1962,10,female,1225,32,4,1,2,1,1,0,1
1172309,53,17,1960,10,female,491,32,13,1,2,1,2,0,0
1411307,53,29,1960,10,male,172,32,15,1,4,1,2,0,2
1871218,54,2,1959,1,female,456,33,22,1,2,1,2,0,0
1909435,59,15,1954,4,male,466,32,25,1,2,1,2,0,0
1563920,59,3,1954,6,male,344,33,18,1,6,1,6,0,0
1178491,62,6,1951,7,female,795,33,13,1,3,1,0,0,3
1883782,64,7,1949,12,male,251,32,23,1,4,1,4,0,0
1185403,68,7,1945,9,female,41,33,21,1,5,1,4,0,1
2004654,79,6,1934,11,female,410,32,26,1,26,1,25,0,1
1807888,81,30,1932,12,female,631,32,21,1,3,1,3,0,0
1045486,16,26,1997,10,male,221,33,26,2,0,0,0,2,0
1634927,17,15,1996,2,male,430,33,28,2,0,0,0,2,0
1616378,27,17,1986,4,male,166,33,20,2,0,0,0,2,0
2182342,27,11,1986,6,male,281,33,21,2,0,0,0,2,0
1860542,33,10,1980,4,male,259,33,26,2,0,0,0,2,0
1703284,47,10,1966,10,female,380,33,12,2,0,0,0,2,0
2038610,49,10,1964,12,female,599,33,14,2,0,0,0,2,0
1663677,55,10,1958,6,male,407,33,30,2,0,0,0,2,0
1372746,38,25,1975,5,male,189,32,21,2,1,0,0,2,1
1501576,46,7,1967,6,female,1004,33,13,2,1,0,0,2,1
1586204,46,13,1967,9,male,1201,33,24,2,2,0,1,2,1
1057341,75,18,1938,4,male,335,32,16,2,2,0,2,2,0
1629533,17,5,1996,2,male,306,32,21,2,12,0,4,2,8
2096633,29,18,1984,5,male,557,33,23,2,4,0,2,2,2
1364421,49,22,1964,2,female,187,33,24,2,5,0,2,2,3
2023892,54,19,1959,6,female,439,33,10,2,7,0,0,2,7
1252103,64,31,1949,12,male,283,33,32,2,3,0,3,2,0
1048848,73,21,1940,6,female,214,32,31,2,16,0,7,2,9
1510426,78,15,1935,7,female,725,32,12,2,11,0,1,2,10
1359483,31,2,1982,1,male,282,33,22,2,0,1,0,1,0
2146405,47,1,1966,4,male,1160,33,8,2,0,1,0,1,0
1511051,33,1,1980,1,male,1257,33,2,2,1,1,1,1,0
1117742,49,27,1964,8,male,1514,32,24,2,2,1,1,1,1
1743280,27,10,1986,7,male,362,33,31,2,36,1,27,1,9
1342555,43,9,1970,7,female,51,33,27,2,5,1,1,1,4
1490738,50,19,1963,11,female,333,32,20,2,9,1,9,1,0
2097867,14,17,1999,2,male,72,33,28,2,0,2,0,0,0
1393565,15,19,1998,6,female,283,33,11,2,0,2,0,0,0
1722691,16,1,1997,1,male,35,32,30,2,0,2,0,0,0
1957518,17,26,1996,6,male,163,33,27,2,0,2,0,0,0
2047475,19,30,1994,7,male,31,32,14,2,0,2,0,0,0
1662918,31,26,1982,5,male,326,33,22,2,0,2,0,0,0
1611393,32,24,1981,4,female,879,33,15,2,0,2,0,0,0
1057390,44,1,1969,3,female,293,33,19,2,0,2,0,0,0
1121655,58,7,1955,7,male,638,33,12,2,0,2,0,0,0
1179517,62,24,1951,6,female,1288,33,13,2,0,2,0,0,0
1258741,28,9,1985,9,male,63,32,2,2,1,2,1,0,0
1114595,30,12,1983,8,male,233,32,15,2,1,2,0,0,1
2005940,40,16,1973,5,male,422,32,14,2,1,2,1,0,0
2126891,42,8,1971,8,male,236,33,23,2,1,2,1,0,0
1651925,45,21,1968,12,male,44,32,26,2,1,2,0,0,1
1742093,50,12,1963,3,female,373,32,28,2,1,2,0,0,1
1362905,17,1,1996,1,male,434,32,20,2,2,2,2,0,0
1165761,17,13,1996,2,female,169,32,15,2,2,2,2,0,0
1329969,30,12,1983,12,female,380,33,19,2,2,2,1,0,1
1709209,29,28,1984,3,male,28,32,26,2,2,2,0,0,2
2085451,52,15,1961,2,female,615,33,16,2,2,2,2,0,0
1254234,14,13,1999,5,male,100,33,26,2,9,2,8,0,1
1615421,18,29,1995,11,female,348,32,21,2,5,2,2,0,3
2073780,19,14,1994,5,male,615,33,20,2,11,2,3,0,8
